"","gsis_id","full_name"
"763","00-0009418","George Koonce"
"764","00-0005588","Rufus French"
"765","00-0007438","James Hill"
"766","00-0010599","Derrick Mayes"
"767","00-0003835","Chris Dalman"
"768","00-0012439","Phil Ostrowski"
"769","00-0019237","London Dunlap"
"770","00-0012196","Ken Norton"
"771","00-0016647","Winfred Tubbs"
"772","00-0004214","Dan Dercher"
"773","00-0019066","Terrence Dupree"
"774","00-0017860","Kevin R. Williams"
"775","00-0005020","Steve Everitt"
"776","00-0015302","Shevin Smith"
"777","00-0000097","Ray Agnew"
"778","00-0019728","Otis English"
"779","00-0005074","D'Marco Farr"
"780","00-0019577","Andrew Kline"
"781","00-0019731","Matt Beck"
"782","00-0015791","Pete Stoyanovich"
"783","00-0006660","Jeff Hall"
"784","00-0009125","Chad Kelsay"
"785","00-0015870","Lorenzo Styles"
"786","00-0003316","Todd F. Collins"
"787","00-0004595","Chad Dukes"
"788","00-0015952","Pete Swanson"
"789","00-0018625","Darrius Blevins"
"790","00-0007749","Tony Horne"
"791","00-0018414","Floyd Young"
"792","00-0010982","John McLaughlin"
"793","00-0018483","Eric Zeier"
"794","00-0007207","George Hegamin"
"795","00-0012309","Jason Odom"
"796","00-0015452","Blake Spence"
"797","00-0019119","Chris Daniels"
"798","00-0007093","Andre Hastings"
"799","00-0007815","Ty Howard"
"800","00-0019329","Brandon McLemore"
"801","00-0019321","Jerard White"
"802","00-0004147","Al Del Greco"
"803","00-0019312","DeMario Brown"
"804","00-0017179","Brad Ware"
"805","00-0001986","Larry Brown"
"806","00-0013792","Michael Roan"
"807","00-0016214","Yancey Thigpen"
"808","00-0019319","Lenny Ware"
"809","00-0012953","Carl Pickens"
"810","00-0002180","Curtis Buckley"
"811","00-0007026","Nolan Harrison"
"812","00-0002688","Mark Carrier"
"813","00-0014960","Keith Sims"
"814","00-0015150","Derek G. Smith"
"815","00-0007992","Tony Hutson"
"816","00-0009783","Jay Leeuwenburg"
"817","00-0001138","Scott Bentley"
"818","00-0019440","Kris Heppner"
"819","00-0011859","Eddie Murray"
"820","00-0006014","Reggie Givens"
"821","00-0010706","Tyrus McCloud"
"822","00-0000811","Tommy Barnhardt"
"823","00-0019716","Gerard Arnold"
"824","00-0019018","Josh Symonette"
"825","00-0007195","Andy Heck"
"826","00-0008346","James Jenkins"
"827","00-0014753","Kenny Shedd"
"828","00-0005616","Irving Fryar"
"829","00-0013499","Andre Reed"
"830","00-0019492","Jabari Issa"
"831","00-0019480","Mao Tosi"
"832","00-0014589","Yusuf Scott"
"833","00-0001343","Cary Blanchard"
"834","00-0019766","Cedric Oglesby"
"835","00-0005392","James Folston"
"836","00-0019501","Sekou Sanyika"
"837","00-0017148","Zack Walz"
"838","00-0001907","Dave Brown"
"839","00-0016479","Pat Tillman"
"840","00-0020015","Mike Cook"
"841","00-0006848","Terry Hardy"
"842","00-0007047","Lawrence Hart"
"843","00-0011439","Tywan Mitchell"
"844","00-0011601","Rob Moore"
"845","00-0020338","Corey Hall"
"846","00-0006711","Conrad Hamilton"
"847","00-0007849","Chris Hudson"
"848","00-0017787","Elijah Williams"
"849","00-0015957","Shawn Swayda"
"850","00-0018968","Ron Moore"
"851","00-0000700","Chris Banks"
"852","00-0008934","Antony Jordan"
"853","00-0000316","Jamal Anderson"
"854","00-0016321","Rodney Thomas"
"855","00-0020215","Corey Brown"
"856","00-0010477","Tony Martin"
"857","00-0020220","Shawn Mills"
"858","00-0019488","Mareno Philyaw"
"859","00-0009561","Carnell Lake"
"860","00-0020210","Reggie Waddell"
"861","00-0015002","Tony Siragusa"
"862","00-0001397","Orlando Bobo"
"863","00-0009212","Danny Kight"
"864","00-0003761","Randall Cunningham"
"865","00-0006300","Elvis Grbac"
"866","00-0019423","Jason Brookins"
"867","00-0000232","Terry Allen"
"868","00-0007226","Dale Hellestrae"
"869","00-0014616","Leon Searcy"
"870","00-0017792","Erik Williams"
"871","00-0020509","Jonathan Burrough"
"872","00-0020510","Kenyon Hambrick"
"873","00-0020176","Albert Horsey"
"874","00-0007215","Craig Heimburger"
"875","00-0001981","Lance Brown"
"876","00-0006795","Phil Hansen"
"877","00-0012437","Jerry Ostroski"
"878","00-0019081","Jake Arians"
"879","00-0020458","Jimmy Robinson"
"880","00-0007450","Raion Hill"
"881","00-0005084","Kris Farris"
"882","00-0008190","Sheldon Jackson"
"883","00-0010786","Jeremy McDaniel"
"884","00-0015030","Chris Slade"
"885","00-0019483","Gillis Wilson"
"886","00-0019618","John Milem"
"887","00-0012842","Jason Peter"
"888","00-0019098","Michael Hawkes"
"889","00-0007236","Nate Hemsley"
"890","00-0019136","Al Lucas"
"891","00-0003600","Dameyune Craig"
"892","00-0006808","Jim Harbaugh"
"893","00-0010206","Matt Lytle"
"894","00-0001224","Tim Biakabutuka"
"895","00-0017275","T.J. Washington"
"896","00-0001862","Luther Broughton"
"897","00-0008300","Patrick Jeffers"
"898","00-0016716","Jim Turner"
"899","00-0019840","David Mitchell"
"900","00-0019118","Ashley Cooper"
"901","00-0015173","Frankie Smith"
"902","00-0018579","Robert Newkirk"
"903","00-0019844","Conrad Emmerich"
"904","00-0004508","Scott Dragos"
"905","00-0004752","Brian Edwards"
"906","00-0014977","Kaseem Sinceno"
"907","00-0002765","Tom Carter"
"908","00-0017766","Darryl Williams"
"909","00-0009619","Jevon Langford"
"910","00-0020312","Randy Chevrier"
"911","00-0003470","John Copeland"
"912","00-0011434","Scott Mitchell"
"913","00-0019399","Ricky Brown"
"914","00-0008142","John Jackson"
"915","00-0020194","Freddie Moore"
"916","00-0018997","Kirk McMullen"
"917","00-0019482","Lamar Chapman"
"918","00-0008178","Raymond Jackson"
"919","00-0015257","Marquis Smith"
"920","00-0006696","Derrick Ham"
"921","00-0011234","Arnold Miller"
"922","00-0018927","Gaylon Hyder"
"923","00-0015492","Marcus Spriggs"
"924","00-0016399","Mike Thompson"
"925","00-0004875","Percy Ellsworth"
"926","00-0019397","Noel LaMontagne"
"927","00-0019616","Richard Mercier"
"928","00-0014265","Tarek Saleh"
"929","00-0011369","Barry Minter"
"930","00-0020224","Carl Fair"
"931","00-0020417","Benjamin Gay"
"932","00-0020179","Terrance Sykes"
"933","00-0019062","Jake Moreland"
"934","00-0020544","Alvin Morrow"
"935","00-0005903","Jammi German"
"936","00-0005592","Ben Fricke"
"937","00-0015663","Mark Stepnoski"
"938","00-0019631","Kareem Larrimore"
"939","00-0020456","Dwayne Missouri"
"940","00-0016157","George Teague"
"941","00-0009715","Ryan Leaf"
"942","00-0020181","Terry Witherspoon"
"943","00-0006949","Jackie Harris"
"944","00-0018976","J.J. Huggins"
"945","00-0019021","Bashir Yamini"
"946","00-0019156","Darius Clark"
"947","00-0003187","George Coghill"
"948","00-0020146","Delvin Hughley"
"949","00-0020500","Paul Toviessi"
"950","00-0009823","Leon Lett"
"951","00-0019667","Jerry Johnson"
"952","00-0004257","David Diaz-Infante"
"953","00-0018186","Lee Woodall"
"954","00-0006456","Howard Griffith"
"955","00-0010892","Travis McGriff"
"956","00-0013097","Keith Poole"
"957","00-0001114","Tommy Bennett"
"958","00-0000601","Robert Bailey"
"959","00-0015914","Kywin Supernaw"
"960","00-0010828","Ray McElroy"
"961","00-0014596","Tracy Scroggins"
"962","00-0015450","Alonzo Spellman"
"963","00-0014512","Kurt Schulz"
"964","00-0009438","Scott Kowalkowski"
"965","00-0014298","Khari Samuel"
"966","00-0001604","Stephen Boyd"
"967","00-0000129","Allen Aldridge"
"968","00-0004527","Scott Dreisbach"
"969","00-0008046","Sedrick Irvin"
"970","00-0012370","Brock Olivo"
"971","00-0012556","De'Mond Parker"
"972","00-0009738","Amp Lee"
"973","00-0002748","Marty Carter"
"974","00-0013643","Ron Rice"
"975","00-0019008","John Waerig"
"976","00-0004888","Bert Emanuel"
"977","00-0008939","Gana Joseph"
"978","00-0016207","Keith Thibodeaux"
"979","00-0006016","Chris Gizzi"
"980","00-0007640","Rob Holmberg"
"981","00-0017846","K.D. Williams"
"982","00-0019028","Herbert Goodman"
"983","00-0002424","LeRoy Butler"
"984","00-0003266","Bobby Collins"
"985","00-0019325","Kenny Coutain"
"986","00-0015314","Thomas Smith"
"987","00-0016295","Mark Thomas"
"988","00-0019269","Ike Reid"
"989","00-0017428","Mike Wells"
"990","00-0019872","Hans Olsen"
"991","00-0019184","Ben Gilbert"
"992","00-0013715","Tim Ridder"
"993","00-0006997","Sean Harris"
"994","00-0011729","Mike Morton"
"995","00-0012940","Ryan Phillips"
"996","00-0014234","Mark Rypien"
"997","00-0019268","Kevin McDougal"
"998","00-0019862","Wes Ours"
"999","00-0019678","Damen Wheeler"
"1000","00-0019294","Renard Cox"
"1001","00-0019883","Delvin Brown"
"1002","00-0018969","Erik Olson"
"1003","00-0018468","Steve Zahursky"
"1004","00-0007655","Jaret Holmes"
"1005","00-0016051","Jim Tarle"
"1006","00-0019815","Donny Green"
"1007","00-0017448","Joe Wesley"
"1008","00-0019359","Phil Stambaugh"
"1009","00-0013901","Rod Robinson"
"1010","00-0020125","Reggie White"
"1011","00-0019471","Frank Moreau"
"1012","00-0019507","Mark Baniewicz"
"1013","00-0019419","Gannon Shepherd"
"1014","00-0008723","Damon Jones"
"1015","00-0019913","Ryan Prince"
"1016","00-0004077","Sean Dawkins"
"1017","00-0019499","Emanuel Smith"
"1018","00-0017762","Dan Williams"
"1019","00-0017947","Tyrone M. Williams"
"1020","00-0018591","John Jacobs"
"1021","00-0009047","Muadianvita Kazadi"
"1022","00-0019116","John Blick"
"1023","00-0008841","Reggie Jones"
"1024","00-0016232","Chris Thomas"
"1025","00-0012569","Larry Parker"
"1026","00-0019079","Joe Perez"
"1027","00-0016106","Henry Taylor"
"1028","00-0002852","Anthony Cesario"
"1029","00-0019611","Corey Moore"
"1030","00-0020436","Josh Heupel"
"1031","00-0015958","Harry Swayne"
"1032","00-0019201","Andy Vincent"
"1033","00-0019437","Damon Savage"
"1034","00-0010824","O.J. McDuffie"
"1035","00-0003269","Calvin Collins"
"1036","00-0014675","Wasswa Serwanga"
"1037","00-0019707","Michael Boireau"
"1038","00-0019891","Jeff Hazuga"
"1039","00-0016307","Orlando Thomas"
"1040","00-0020284","Fearon Wright"
"1041","00-0011516","Pete Monty"
"1042","00-0019323","Andre O'Neal"
"1043","00-0010784","Ed McDaniel"
"1044","00-0020246","Romaro Miller"
"1045","00-0019553","Spergon Wynn"
"1046","00-0015362","Matt Snider"
"1047","00-0020212","Bennitte Waddell"
"1048","00-0008903","Andrew Jordan"
"1049","00-0019243","Lonny Mitchell"
"1050","00-0007452","Ray Hill"
"1051","00-0015885","Chris Sullivan"
"1052","00-0009034","Andy Katzenmoyer"
"1053","00-0020362","T.J. Turner"
"1054","00-0011592","Marty Moore"
"1055","00-0020377","Arther Love"
"1056","00-0015063","Torrance Small"
"1057","00-0008063","Steve Israel"
"1058","00-0020164","Richard Newsome"
"1059","00-0012340","Chris Oldham"
"1060","00-0020169","Albert Traylor"
"1061","00-0018612","Phil Clarke"
"1062","00-0019158","Jonathan Jackson"
"1063","00-0011894","DeShone Myles"
"1064","00-0012038","Jason Nevadomsky"
"1065","00-0019598","Dave Stachelski"
"1066","00-0011412","Johnny Mitchell"
"1067","00-0003378","Albert Connell"
"1068","00-0010843","Wane McGarity"
"1069","00-0018056","Robert Wilson"
"1070","00-0020390","Onome Ojo"
"1071","00-0016242","Dave Thomas"
"1072","00-0012561","Glenn Parker"
"1073","00-0017923","Rodney Williams"
"1074","00-0019413","Lloyd Clemons"
"1075","00-0019167","Anthony Green"
"1076","00-0018975","Jim Goff"
"1077","00-0003681","Howard Cross"
"1078","00-0004055","Thabiti Davis"
"1079","00-0020190","Pat Woodcock"
"1080","00-0018963","Tony Scott"
"1081","00-0020123","James Rooths"
"1082","00-0020519","Mike Cecere"
"1083","00-0020545","Riley Kleinhesselink"
"1084","00-0000768","Tom Barndt"
"1085","00-0020204","Joe Todd"
"1086","00-0019258","Tommy Parks"
"1087","00-0013108","Daniel Pope"
"1088","00-0018382","Craig Yeast"
"1089","00-0019737","Jason Watts"
"1090","00-0000204","Eric Allen"
"1091","00-0007095","James Hasty"
"1092","00-0011182","Darren Mickell"
"1093","00-0018129","Steve Wisniewski"
"1094","00-0003841","Brad Daluiso"
"1095","00-0000147","Elijah Alexander"
"1096","00-0016340","William Thomas"
"1097","00-0007832","Bobby Hoying"
"1098","00-0017829","Jermaine Williams"
"1099","00-0013111","Marquez Pope"
"1100","00-0003598","Jerry Crafts"
"1101","00-0019189","Josh Tucker"
"1102","00-0011899","Toby Myles"
"1103","00-0013155","Shar Pourdanesh"
"1104","00-0006359","Yatil Green"
"1105","00-0004634","David Dunn"
"1106","00-0013317","Jim Pyne"
"1107","00-0019925","Darrel Crutchfield"
"1108","00-0019924","Terrence Carroll"
"1109","00-0006733","Uhuru Hamiter"
"1110","00-0013467","Jamie Reader"
"1111","00-0002005","Na Brown"
"1112","00-0019468","Gari Scott"
"1113","00-0019138","Timothy Strickland"
"1114","00-0001041","Myron Bell"
"1115","00-0018141","Jon Witman"
"1116","00-0019938","David Bobo"
"1117","00-0004586","Roger Duffy"
"1118","00-0001317","Will Blackwell"
"1119","00-0020252","Carey Clayton"
"1120","00-0016044","Maa Tanuvasa"
"1121","00-0011464","Mike Mohring"
"1122","00-0013253","Mike Pringley"
"1123","00-0004353","Gerald Dixon"
"1124","00-0006930","Derrick Harris"
"1125","00-0005446","Roman Fortin"
"1126","00-0020335","Elliot Silvers"
"1127","00-0018953","Adam Young"
"1128","00-0019164","Pat Batteaux"
"1129","00-0006210","Jeff Graham"
"1130","00-0011213","Glyn Milburn"
"1131","00-0019407","Jermaine Smith"
"1132","00-0008941","Kerry Joseph"
"1133","00-0009115","Maurice Kelly"
"1134","00-0009539","Matt LaBounty"
"1135","00-0020069","Joe Brown"
"1136","00-0017322","Ricky Watters"
"1137","00-0020208","Russell Stewart"
"1138","00-0001582","Fabien Bownes"
"1139","00-0020063","Jeff McCurley"
"1140","00-0004519","Tyronne Drakeford"
"1141","00-0019785","Al Blades"
"1142","00-0019257","Mikki Allen"
"1143","00-0015920","Jason Suttle"
"1144","00-0010765","George McCullough"
"1145","00-0018072","Troy Wilson"
"1146","00-0020423","Menson Holloway"
"1147","00-0019998","Dave Costa"
"1148","00-0020290","Chad Ward"
"1149","00-0019909","Shane Elam"
"1150","00-0019658","Giovanni Carmazzi"
"1151","00-0019238","Jonas Lewis"
"1152","00-0003039","Greg Clark"
"1153","00-0001903","Darwin Brown"
"1154","00-0020237","Willie Gary"
"1155","00-0001967","Jonathan Brown"
"1156","00-0008703","Cedric Jones"
"1157","00-0019351","Dustin Cohen"
"1158","00-0019052","John Baker"
"1159","00-0008970","Paul Justin"
"1160","00-0001573","Larry Bowie"
"1161","00-0019668","Kaulana Noa"
"1162","00-0006431","Damon Griffin"
"1163","00-0019960","Shane Grice"
"1164","00-0019962","Leon Hires"
"1165","00-0010790","Randall McDaniel"
"1166","00-0009286","Charles Kirby"
"1167","00-0003780","DeMarcus Curry"
"1168","00-0010232","Kendell Mack"
"1169","00-0000387","Reidel Anthony"
"1170","00-0020133","Frank Rice"
"1171","00-0010059","Kevin Long"
"1172","00-0008339","DeRon Jenkins"
"1173","00-0019989","Dante Marsh"
"1174","00-0001478","Michael Booker"
"1175","00-0013122","Daryl Porter"
"1176","00-0004892","Keith Embray"
"1177","00-0012908","Perry Phenix"
"1178","00-0010550","Bruce Matthews"
"1179","00-0019968","Byron Thweatt"
"1180","00-0013366","Ian Rafferty"
"1181","00-0020090","Brian Natkin"
"1182","00-0019038","Chris Coleman"
"1183","00-0005236","Mark Fischer"
"1184","00-0019734","Martavius Houston"
"1185","00-0001488","Dorian Boose"
"1186","00-0019984","Donovan Arp"
"1187","00-0001102","Donnell Bennett"
"1188","00-0002587","Matt Campbell"
"1189","00-0003212","Ben Coleman"
"1190","00-0020008","Jauron Dailey"
"1191","00-0020007","Anthony Sessions"
"1192","00-0008853","Robert Jones"
"1193","00-0021054","Steven Grace"
"1194","00-0006516","Mike Gruttadauria"
"1195","00-0018587","Don Morgan"
"1196","00-0002257","Tom Burke"
"1197","00-0020012","Andy Bowers"
"1198","00-0021059","Alton Moore"
"1199","00-0021088","Nate Dwyer"
"1200","00-0010292","Joel Makovicka"
"1201","00-0008755","Greg Jones"
"1202","00-0005560","Rob Fredrickson"
"1203","00-0010951","Dennis McKinley"
"1204","00-0019609","Travis Prentice"
"1205","00-0018980","Anthony White"
"1206","00-0005217","John Fina"
"1207","00-0021063","Jake Soliday"
"1208","00-0020018","Arnold Jackson"
"1209","00-0008357","MarTay Jenkins"
"1210","00-0002775","Johndale Carty"
"1211","00-0008761","Henry Jones"
"1212","00-0007186","Rodney Heath"
"1213","00-0004543","Shane Dronett"
"1214","00-0021069","Ryan Watson"
"1215","00-0010889","Reggie McGrew"
"1216","00-0020925","Jerry Togiai"
"1217","00-0002970","Bob Christian"
"1218","00-0007587","John Holecek"
"1219","00-0020603","Fred Perry"
"1220","00-0009110","Jeff Kelly"
"1221","00-0016210","John Thierry"
"1222","00-0019088","Dallas Neil"
"1223","00-0018960","Michael Thompson"
"1224","00-0020924","R.J. English"
"1225","00-0002942","Darrin Chiaverini"
"1226","00-0019670","Trevor Gaylor"
"1227","00-0005932","Damon Gibson"
"1228","00-0020858","Shawn Byrdsong"
"1229","00-0010749","Michael McCrary"
"1230","00-0019575","David Nugent"
"1231","00-0020685","J.R. Jenkins"
"1232","00-0020871","Tellis Redmon"
"1233","00-0020865","Dameon Hunter"
"1234","00-0012321","Jeff Ogden"
"1235","00-0020982","Marcus Floyd"
"1236","00-0021027","Ahmad Brooks"
"1237","00-0019814","David Dinkins"
"1238","00-0020336","Tony Driver"
"1239","00-0001526","Jason Bostic"
"1240","00-0008335","Billy Jenkins"
"1241","00-0019820","Kendrick Office"
"1242","00-0008817","Marcus Jones"
"1243","00-0019497","Leif Larsen"
"1244","00-0021307","Mike Houghton"
"1245","00-0020350","Anthony Denman"
"1246","00-0020323","Brandon Spoon"
"1247","00-0013858","Eddie Robinson"
"1248","00-0005854","Cory Geason"
"1249","00-0020185","Brady McDonnell"
"1250","00-0000228","Reggie Allen"
"1251","00-0020320","Reggie Germany"
"1252","00-0014013","Andre Rone"
"1253","00-0008454","Charles Johnson"
"1254","00-0020393","Louis Williams"
"1255","00-0015171","Fernando Smith"
"1256","00-0016076","Josh Taves"
"1257","00-0019743","Terrance Simmons"
"1258","00-0019343","Jon Hilbert"
"1259","00-0011366","Kory Minor"
"1260","00-0008097","Brad Jackson"
"1261","00-0021254","Randy Fasani"
"1262","00-0011506","Joe Montgomery"
"1263","00-0007389","Skip Hicks"
"1264","00-0002469","Isaac Byrd"
