"","yearly_id","position"
"16245","2018_00-0031035","TE"
"16246","2018_00-0031042","TE"
"16247","2018_00-0031044","TE"
"16248","2018_00-0031045","RB"
"16249","2018_00-0031051","WR"
"16250","2018_00-0031060","WR"
"16251","2018_00-0031062","RB"
"16252","2018_00-0031064","QB"
"16253","2018_00-0031068","WR"
"16254","2018_00-0031075","RB"
"16255","2018_00-0031076","QB"
"16256","2018_00-0031085","RB"
"16257","2018_00-0031102","RB"
"16258","2018_00-0031118","WR"
"16259","2018_00-0031121","TE"
"16260","2018_00-0031140","TE"
"16261","2018_00-0031158","RB"
"16262","2018_00-0031166","WR"
"16263","2018_00-0031167","TE"
"16264","2018_00-0031189","WR"
"16265","2018_00-0031209","RB"
"16266","2018_00-0031228","WR"
"16267","2018_00-0031235","WR"
"16268","2018_00-0031236","WR"
"16269","2018_00-0031237","QB"
"16270","2018_00-0031257","WR"
"16271","2018_00-0031260","TE"
"16272","2018_00-0031273","TE"
"16273","2018_00-0031277","RB"
"16274","2018_00-0031280","QB"
"16275","2018_00-0031285","RB"
"16276","2018_00-0031288","QB"
"16277","2018_00-0031291","WR"
"16278","2018_00-0031299","WR"
"16279","2018_00-0031301","RB"
"16280","2018_00-0031315","WR"
"16281","2018_00-0031325","WR"
"16282","2018_00-0031326","WR"
"16283","2018_00-0031332","RB"
"16284","2018_00-0031339","WR"
"16285","2018_00-0031344","WR"
"16286","2018_00-0031345","QB"
"16287","2018_00-0031359","WR"
"16288","2018_00-0031373","WR"
"16289","2018_00-0031375","RB"
"16290","2018_00-0031376","RB"
"16291","2018_00-0031381","WR"
"16292","2018_00-0031382","WR"
"16293","2018_00-0031384","TE"
"16294","2018_00-0031387","TE"
"16295","2018_00-0031390","RB"
"16296","2018_00-0031395","QB"
"16297","2018_00-0031407","QB"
"16298","2018_00-0031408","WR"
"16299","2018_00-0031418","TE"
"16300","2018_00-0031428","WR"
"16301","2018_00-0031431","WR"
"16302","2018_00-0031462","TE"
"16303","2018_00-0031484","TE"
"16304","2018_00-0031503","QB"
"16305","2018_00-0031504","WR"
"16306","2018_00-0031511","WR"
"16307","2018_00-0031514","WR"
"16308","2018_00-0031531","RB"
"16309","2018_00-0031544","WR"
"16310","2018_00-0031545","WR"
"16311","2018_00-0031547","WR"
"16312","2018_00-0031549","WR"
"16313","2018_00-0031558","TE"
"16314","2018_00-0031568","QB"
"16315","2018_00-0031569","RB"
"16316","2018_00-0031570","WR"
"16317","2018_00-0031577","RB"
"16318","2018_00-0031585","TE"
"16319","2018_00-0031588","WR"
"16320","2018_00-0031589","QB"
"16321","2018_00-0031590","RB"
"16322","2018_00-0031595","FB"
"16323","2018_00-0031598","TE"
"16324","2018_00-0031599","RB"
"16325","2018_00-0031609","TE"
"16326","2018_00-0031610","TE"
"16327","2018_00-0031612","FB"
"16328","2018_00-0031645","WR"
"16329","2018_00-0031665","RB"
"16330","2018_00-0031684","WR"
"16331","2018_00-0031687","RB"
"16332","2018_00-0031690","TE"
"16333","2018_00-0031697","WR"
"16334","2018_00-0031711","TE"
"16335","2018_00-0031731","RB"
"16336","2018_00-0031744","TE"
"16337","2018_00-0031757","WR"
"16338","2018_00-0031763","WR"
"16339","2018_00-0031768","RB"
"16340","2018_00-0031782","WR"
"16341","2018_00-0031787","WR"
"16342","2018_00-0031788","TE"
"16343","2018_00-0031793","RB"
"16344","2018_00-0031800","QB"
"16345","2018_00-0031801","WR"
"16346","2018_00-0031806","RB"
"16347","2018_00-0031818","WR"
"16348","2018_00-0031864","TE"
"16349","2018_00-0031868","WR"
"16350","2018_00-0031884","TE"
"16351","2018_00-0031897","RB"
"16352","2018_00-0031900","RB"
"16353","2018_00-0031912","WR"
"16354","2018_00-0031922","TE"
"16355","2018_00-0031939","RB"
"16356","2018_00-0031941","WR"
"16357","2018_00-0031951","TE"
"16358","2018_00-0031953","WR"
"16359","2018_00-0031959","RB"
"16360","2018_00-0031972","WR"
"16361","2018_00-0031996","TE"
"16362","2018_00-0032004","TE"
"16363","2018_00-0032006","TE"
"16364","2018_00-0032008","WR"
"16365","2018_00-0032009","WR"
"16366","2018_00-0032048","RB"
"16367","2018_00-0032054","WR"
"16368","2018_00-0032055","WR"
"16369","2018_00-0032058","RB"
"16370","2018_00-0032062","TE"
"16371","2018_00-0032063","RB"
"16372","2018_00-0032064","WR"
"16373","2018_00-0032068","TE"
"16374","2018_00-0032089","TE"
"16375","2018_00-0032098","TE"
"16376","2018_00-0032104","RB"
"16377","2018_00-0032112","WR"
"16378","2018_00-0032113","WR"
"16379","2018_00-0032115","WR"
"16380","2018_00-0032117","TE"
"16381","2018_00-0032120","TE"
"16382","2018_00-0032123","WR"
"16383","2018_00-0032128","WR"
"16384","2018_00-0032130","RB"
"16385","2018_00-0032134","TE"
"16386","2018_00-0032135","TE"
"16387","2018_00-0032139","TE"
"16388","2018_00-0032141","TE"
"16389","2018_00-0032144","RB"
"16390","2018_00-0032148","QB"
"16391","2018_00-0032156","QB"
"16392","2018_00-0032160","WR"
"16393","2018_00-0032166","WR"
"16394","2018_00-0032170","WR"
"16395","2018_00-0032187","RB"
"16396","2018_00-0032188","TE"
"16397","2018_00-0032200","RB"
"16398","2018_00-0032208","WR"
"16399","2018_00-0032209","RB"
"16400","2018_00-0032211","WR"
"16401","2018_00-0032214","TE"
"16402","2018_00-0032227","TE"
"16403","2018_00-0032241","RB"
"16404","2018_00-0032245","QB"
"16405","2018_00-0032250","WR"
"16406","2018_00-0032256","TE"
"16407","2018_00-0032257","RB"
"16408","2018_00-0032268","QB"
"16409","2018_00-0032298","RB"
"16410","2018_00-0032319","TE"
"16411","2018_00-0032341","TE"
"16412","2018_00-0032351","WR"
"16413","2018_00-0032355","WR"
"16414","2018_00-0032358","WR"
"16415","2018_00-0032362","WR"
"16416","2018_00-0032365","WR"
"16417","2018_00-0032371","RB"
"16418","2018_00-0032375","FB"
"16419","2018_00-0032377","RB"
"16420","2018_00-0032385","WR"
"16421","2018_00-0032392","TE"
"16422","2018_00-0032393","RB"
"16423","2018_00-0032394","TE"
"16424","2018_00-0032398","WR"
"16425","2018_00-0032400","WR"
"16426","2018_00-0032404","RB"
"16427","2018_00-0032411","RB"
"16428","2018_00-0032417","RB"
"16429","2018_00-0032423","WR"
"16430","2018_00-0032426","RB"
"16431","2018_00-0032429","TE"
"16432","2018_00-0032430","TE"
"16433","2018_00-0032431","QB"
"16434","2018_00-0032434","QB"
"16435","2018_00-0032436","QB"
"16436","2018_00-0032441","WR"
"16437","2018_00-0032447","WR"
"16438","2018_00-0032450","RB"
"16439","2018_00-0032464","WR"
"16440","2018_00-0032472","FB"
"16441","2018_00-0032475","WR"
"16442","2018_00-0032488","WR"
"16443","2018_00-0032508","TE"
"16444","2018_00-0032515","TE"
"16445","2018_00-0032523","TE"
"16446","2018_00-0032540","RB"
"16447","2018_00-0032543","WR"
"16448","2018_00-0032550","WR"
"16449","2018_00-0032553","WR"
"16450","2018_00-0032562","TE"
"16451","2018_00-0032577","RB"
"16452","2018_00-0032583","TE"
"16453","2018_00-0032593","RB"
"16454","2018_00-0032599","TE"
"16455","2018_00-0032602","RB"
"16456","2018_00-0032604","WR"
"16457","2018_00-0032606","TE"
"16458","2018_00-0032611","RB"
"16459","2018_00-0032621","WR"
"16460","2018_00-0032625","WR"
"16461","2018_00-0032626","WR"
"16462","2018_00-0032630","QB"
"16463","2018_00-0032634","TE"
"16464","2018_00-0032650","TE"
"16465","2018_00-0032653","WR"
"16466","2018_00-0032658","QB"
"16467","2018_00-0032659","WR"
"16468","2018_00-0032661","TE"
"16469","2018_00-0032685","WR"
"16470","2018_00-0032688","WR"
"16471","2018_00-0032689","TE"
"16472","2018_00-0032707","WR"
"16473","2018_00-0032716","TE"
"16474","2018_00-0032724","WR"
"16475","2018_00-0032725","TE"
"16476","2018_00-0032728","WR"
"16477","2018_00-0032740","FB"
"16478","2018_00-0032741","RB"
"16479","2018_00-0032745","TE"
"16480","2018_00-0032747","RB"
"16481","2018_00-0032760","WR"
"16482","2018_00-0032764","RB"
"16483","2018_00-0032765","WR"
"16484","2018_00-0032775","WR"
"16485","2018_00-0032778","WR"
"16486","2018_00-0032780","RB"
"16487","2018_00-0032782","RB"
"16488","2018_00-0032784","QB"
"16489","2018_00-0032791","WR"
"16490","2018_00-0032792","QB"
"16491","2018_00-0032794","FB"
"16492","2018_00-0032795","WR"
"16493","2018_00-0032801","WR"
"16494","2018_00-0032804","RB"
"16495","2018_00-0032813","RB"
"16496","2018_00-0032832","WR"
"16497","2018_00-0032839","WR"
"16498","2018_00-0032841","WR"
"16499","2018_00-0032864","TE"
"16500","2018_00-0032881","WR"
"16501","2018_00-0032893","QB"
"16502","2018_00-0032897","FB"
"16503","2018_00-0032902","RB"
"16504","2018_00-0032914","TE"
"16505","2018_00-0032915","WR"
"16506","2018_00-0032918","FB"
"16507","2018_00-0032926","WR"
"16508","2018_00-0032932","TE"
"16509","2018_00-0032935","WR"
"16510","2018_00-0032937","WR"
"16511","2018_00-0032940","RB"
"16512","2018_00-0032950","QB"
"16513","2018_00-0032951","WR"
"16514","2018_00-0032953","QB"
"16515","2018_00-0032956","FB"
"16516","2018_00-0032959","WR"
"16517","2018_00-0032963","WR"
"16518","2018_00-0032964","RB"
"16519","2018_00-0032966","WR"
"16520","2018_00-0032972","RB"
"16521","2018_00-0032975","RB"
"16522","2018_00-0032977","WR"
"16523","2018_00-0032980","WR"
"16524","2018_00-0032986","TE"
"16525","2018_00-0032997","TE"
"16526","2018_00-0033003","WR"
"16527","2018_00-0033006","WR"
"16528","2018_00-0033009","WR"
"16529","2018_00-0033021","WR"
"16530","2018_00-0033025","RB"
"16531","2018_00-0033035","RB"
"16532","2018_00-0033040","WR"
"16533","2018_00-0033043","TE"
"16534","2018_00-0033045","RB"
"16535","2018_00-0033049","RB"
"16536","2018_00-0033054","TE"
"16537","2018_00-0033060","WR"
"16538","2018_00-0033061","TE"
"16539","2018_00-0033069","WR"
"16540","2018_00-0033077","QB"
"16541","2018_00-0033078","WR"
"16542","2018_00-0033079","WR"
"16543","2018_00-0033080","TE"
"16544","2018_00-0033087","WR"
"16545","2018_00-0033090","TE"
"16546","2018_00-0033094","WR"
"16547","2018_00-0033095","TE"
"16548","2018_00-0033098","QB"
"16549","2018_00-0033104","QB"
"16550","2018_00-0033106","QB"
"16551","2018_00-0033108","QB"
"16552","2018_00-0033110","TE"
"16553","2018_00-0033111","WR"
"16554","2018_00-0033112","TE"
"16555","2018_00-0033114","WR"
"16556","2018_00-0033118","RB"
"16557","2018_00-0033119","QB"
"16558","2018_00-0033127","WR"
"16559","2018_00-0033143","WR"
"16560","2018_00-0033164","RB"
"16561","2018_00-0033215","WR"
"16562","2018_00-0033217","TE"
"16563","2018_00-0033240","TE"
"16564","2018_00-0033246","TE"
"16565","2018_00-0033251","WR"
"16566","2018_00-0033257","RB"
"16567","2018_00-0033258","TE"
"16568","2018_00-0033259","WR"
"16569","2018_00-0033261","WR"
"16570","2018_00-0033262","TE"
"16571","2018_00-0033266","WR"
"16572","2018_00-0033268","RB"
"16573","2018_00-0033275","QB"
"16574","2018_00-0033280","RB"
"16575","2018_00-0033282","WR"
"16576","2018_00-0033286","RB"
"16577","2018_00-0033288","TE"
"16578","2018_00-0033291","WR"
"16579","2018_00-0033292","WR"
"16580","2018_00-0033293","RB"
"16581","2018_00-0033295","RB"
"16582","2018_00-0033296","FB"
"16583","2018_00-0033304","RB"
"16584","2018_00-0033305","WR"
"16585","2018_00-0033306","WR"
"16586","2018_00-0033307","WR"
"16587","2018_00-0033308","RB"
"16588","2018_00-0033309","WR"
"16589","2018_00-0033315","TE"
"16590","2018_00-0033319","QB"
"16591","2018_00-0033332","TE"
"16592","2018_00-0033338","FB"
"16593","2018_00-0033348","RB"
"16594","2018_00-0033353","WR"
"16595","2018_00-0033357","QB"
"16596","2018_00-0033366","WR"
"16597","2018_00-0033367","WR"
"16598","2018_00-0033373","RB"
"16599","2018_00-0033374","FB"
"16600","2018_00-0033375","WR"
"16601","2018_00-0033376","FB"
"16602","2018_00-0033379","WR"
"16603","2018_00-0033382","WR"
"16604","2018_00-0033384","RB"
"16605","2018_00-0033386","WR"
"16606","2018_00-0033387","TE"
"16607","2018_00-0033402","WR"
"16608","2018_00-0033407","WR"
"16609","2018_00-0033409","WR"
"16610","2018_00-0033411","WR"
"16611","2018_00-0033412","WR"
"16612","2018_00-0033413","RB"
"16613","2018_00-0033417","WR"
"16614","2018_00-0033421","TE"
"16615","2018_00-0033434","WR"
"16616","2018_00-0033439","TE"
"16617","2018_00-0033441","WR"
"16618","2018_00-0033449","WR"
"16619","2018_00-0033455","TE"
"16620","2018_00-0033460","WR"
"16621","2018_00-0033464","WR"
"16622","2018_00-0033466","WR"
"16623","2018_00-0033471","WR"
"16624","2018_00-0033474","WR"
"16625","2018_00-0033481","WR"
"16626","2018_00-0033514","TE"
"16627","2018_00-0033515","RB"
"16628","2018_00-0033517","WR"
"16629","2018_00-0033526","RB"
"16630","2018_00-0033528","TE"
"16631","2018_00-0033530","WR"
"16632","2018_00-0033536","WR"
"16633","2018_00-0033537","QB"
"16634","2018_00-0033550","QB"
"16635","2018_00-0033553","RB"
"16636","2018_00-0033555","WR"
"16637","2018_00-0033556","RB"
"16638","2018_00-0033559","TE"
"16639","2018_00-0033561","RB"
"16640","2018_00-0033562","WR"
"16641","2018_00-0033564","TE"
"16642","2018_00-0033567","RB"
"16643","2018_00-0033573","WR"
"16644","2018_00-0033576","TE"
"16645","2018_00-0033581","RB"
"16646","2018_00-0033585","QB"
"16647","2018_00-0033589","WR"
"16648","2018_00-0033591","WR"
"16649","2018_00-0033594","RB"
"16650","2018_00-0033596","RB"
"16651","2018_00-0033597","QB"
"16652","2018_00-0033599","WR"
"16653","2018_00-0033604","WR"
"16654","2018_00-0033611","TE"
"16655","2018_00-0033613","RB"
"16656","2018_00-0033620","WR"
"16657","2018_00-0033623","TE"
"16658","2018_00-0033627","TE"
"16659","2018_00-0033630","RB"
"16660","2018_00-0033633","WR"
"16661","2018_00-0033641","WR"
"16662","2018_00-0033655","WR"
"16663","2018_00-0033658","TE"
"16664","2018_00-0033662","QB"
"16665","2018_00-0033672","QB"
"16666","2018_00-0033681","WR"
"16667","2018_00-0033683","RB"
"16668","2018_00-0033687","WR"
"16669","2018_00-0033696","TE"
"16670","2018_00-0033699","RB"
"16671","2018_00-0033705","WR"
"16672","2018_00-0033706","WR"
"16673","2018_00-0033717","WR"
"16674","2018_00-0033719","FB"
"16675","2018_00-0033720","TE"
"16676","2018_00-0033725","RB"
"16677","2018_00-0033733","WR"
"16678","2018_00-0033735","TE"
"16679","2018_00-0033736","RB"
"16680","2018_00-0033742","TE"
"16681","2018_00-0033747","WR"
"16682","2018_00-0033748","RB"
"16683","2018_00-0033757","TE"
"16684","2018_00-0033760","RB"
"16685","2018_00-0033762","RB"
"16686","2018_00-0033763","TE"
"16687","2018_00-0033773","WR"
"16688","2018_00-0033789","RB"
"16689","2018_00-0033796","FB"
"16690","2018_00-0033797","RB"
"16691","2018_00-0033798","TE"
"16692","2018_00-0033800","RB"
"16693","2018_00-0033815","WR"
"16694","2018_00-0033838","RB"
"16695","2018_00-0033839","WR"
"16696","2018_00-0033840","WR"
"16697","2018_00-0033846","WR"
"16698","2018_00-0033854","RB"
"16699","2018_00-0033855","WR"
"16700","2018_00-0033856","RB"
"16701","2018_00-0033857","WR"
"16702","2018_00-0033858","TE"
"16703","2018_00-0033859","WR"
"16704","2018_00-0033869","QB"
"16705","2018_00-0033871","WR"
"16706","2018_00-0033873","QB"
"16707","2018_00-0033879","TE"
"16708","2018_00-0033881","TE"
"16709","2018_00-0033885","TE"
"16710","2018_00-0033891","WR"
"16711","2018_00-0033893","RB"
"16712","2018_00-0033895","TE"
"16713","2018_00-0033896","TE"
"16714","2018_00-0033897","RB"
"16715","2018_00-0033899","QB"
"16716","2018_00-0033906","RB"
"16717","2018_00-0033908","WR"
"16718","2018_00-0033911","WR"
"16719","2018_00-0033916","WR"
"16720","2018_00-0033919","WR"
"16721","2018_00-0033921","WR"
"16722","2018_00-0033923","RB"
"16723","2018_00-0033925","RB"
"16724","2018_00-0033932","WR"
"16725","2018_00-0033933","WR"
"16726","2018_00-0033936","QB"
"16727","2018_00-0033937","WR"
"16728","2018_00-0033943","WR"
"16729","2018_00-0033948","RB"
"16730","2018_00-0033949","QB"
"16731","2018_00-0033950","RB"
"16732","2018_00-0033951","RB"
"16733","2018_00-0033953","TE"
"16734","2018_00-0033955","RB"
"16735","2018_00-0033958","QB"
"16736","2018_00-0033966","TE"
"16737","2018_00-0033967","RB"
"16738","2018_00-0033968","WR"
"16739","2018_00-0033975","RB"
"16740","2018_00-0033983","WR"
"16741","2018_00-0033992","WR"
"16742","2018_00-0033994","WR"
"16743","2018_00-0034000","TE"
"16744","2018_00-0034007","RB"
"16745","2018_00-0034010","TE"
"16746","2018_00-0034011","TE"
"16747","2018_00-0034025","WR"
"16748","2018_00-0034034","WR"
"16749","2018_00-0034035","WR"
"16750","2018_00-0034038","WR"
"16751","2018_00-0034052","WR"
"16752","2018_00-0034053","TE"
"16753","2018_00-0034054","WR"
"16754","2018_00-0034057","TE"
"16755","2018_00-0034068","WR"
"16756","2018_00-0034072","WR"
"16757","2018_00-0034073","TE"
"16758","2018_00-0034074","QB"
"16759","2018_00-0034081","WR"
"16760","2018_00-0034083","WR"
"16761","2018_00-0034087","WR"
"16762","2018_00-0034099","RB"
"16763","2018_00-0034100","WR"
"16764","2018_00-0034101","TE"
"16765","2018_00-0034104","WR"
"16766","2018_00-0034106","WR"
"16767","2018_00-0034109","RB"
"16768","2018_00-0034113","WR"
"16769","2018_00-0034115","RB"
"16770","2018_00-0034119","RB"
"16771","2018_00-0034126","QB"
"16772","2018_00-0034131","QB"
"16773","2018_00-0034132","WR"
"16774","2018_00-0034133","WR"
"16775","2018_00-0034137","RB"
"16776","2018_00-0034141","WR"
"16777","2018_00-0034144","WR"
"16778","2018_00-0034146","TE"
"16779","2018_00-0034148","RB"
"16780","2018_00-0034149","FB"
"16781","2018_00-0034156","RB"
"16782","2018_00-0034159","TE"
"16783","2018_00-0034164","RB"
"16784","2018_00-0034169","TE"
"16785","2018_00-0034170","WR"
"16786","2018_00-0034177","QB"
"16787","2018_00-0034180","WR"
"16788","2018_00-0034184","RB"
"16789","2018_00-0034192","TE"
"16790","2018_00-0034193","TE"
"16791","2018_00-0034196","WR"
"16792","2018_00-0034200","RB"
"16793","2018_00-0034201","RB"
"16794","2018_00-0034205","RB"
"16795","2018_00-0034206","WR"
"16796","2018_00-0034207","WR"
"16797","2018_00-0034208","RB"
"16798","2018_00-0034214","TE"
"16799","2018_00-0034219","QB"
"16800","2018_00-0034220","WR"
"16801","2018_00-0034221","RB"
"16802","2018_00-0034222","WR"
"16803","2018_00-0034225","RB"
"16804","2018_00-0034237","RB"
"16805","2018_00-0034243","WR"
"16806","2018_00-0034244","WR"
"16807","2018_00-0034245","WR"
"16808","2018_00-0034247","WR"
"16809","2018_00-0034253","RB"
"16810","2018_00-0034256","WR"
"16811","2018_00-0034258","WR"
"16812","2018_00-0034267","WR"
"16813","2018_00-0034268","WR"
"16814","2018_00-0034270","TE"
"16815","2018_00-0034271","WR"
"16816","2018_00-0034272","WR"
"16817","2018_00-0034273","WR"
"16818","2018_00-0034279","WR"
"16819","2018_00-0034286","WR"
"16820","2018_00-0034291","QB"
"16821","2018_00-0034292","TE"
"16822","2018_00-0034293","WR"
"16823","2018_00-0034294","FB"
"16824","2018_00-0034297","WR"
"16825","2018_00-0034301","RB"
"16826","2018_00-0034304","TE"
"16827","2018_00-0034306","TE"
"16828","2018_00-0034307","WR"
"16829","2018_00-0034309","WR"
"16830","2018_00-0034311","RB"
"16831","2018_00-0034313","TE"
"16832","2018_00-0034314","FB"
"16833","2018_00-0034315","RB"
"16834","2018_00-0034317","WR"
"16835","2018_00-0034319","TE"
"16836","2018_00-0034322","TE"
"16837","2018_00-0034330","WR"
"16838","2018_00-0034331","RB"
"16839","2018_00-0034339","WR"
"16840","2018_00-0034340","TE"
"16841","2018_00-0034343","QB"
"16842","2018_00-0034348","WR"
"16843","2018_00-0034349","RB"
"16844","2018_00-0034351","TE"
"16845","2018_00-0034353","WR"
"16846","2018_00-0034358","RB"
"16847","2018_00-0034364","TE"
"16848","2018_00-0034365","TE"
"16849","2018_00-0034366","WR"
"16850","2018_00-0034367","RB"
"16851","2018_00-0034369","QB"
"16852","2018_00-0034370","WR"
"16853","2018_00-0034378","RB"
"16854","2018_00-0034383","TE"
"16855","2018_00-0034386","WR"
"16856","2018_00-0034393","TE"
"16857","2018_00-0034395","WR"
"16858","2018_00-0034400","RB"
"16859","2018_00-0034401","QB"
"16860","2018_00-0034406","WR"
"16861","2018_00-0034407","WR"
"16862","2018_00-0034409","WR"
"16863","2018_00-0034411","WR"
"16864","2018_00-0034412","QB"
"16865","2018_00-0034414","RB"
"16866","2018_00-0034416","QB"
"16867","2018_00-0034418","WR"
"16868","2018_00-0034419","WR"
"16869","2018_00-0034420","TE"
"16870","2018_00-0034423","QB"
"16871","2018_00-0034426","WR"
"16872","2018_00-0034427","RB"
"16873","2018_00-0034432","RB"
"16874","2018_00-0034433","RB"
"16875","2018_00-0034438","QB"
"16876","2018_00-0034439","TE"
"16877","2018_00-0034440","RB"
"16878","2018_00-0034442","WR"
"16879","2018_00-0034449","RB"
"16880","2018_00-0034457","RB"
"16881","2018_00-0034462","WR"
"16882","2018_00-0034472","TE"
"16883","2018_00-0034478","QB"
"16884","2018_00-0034487","WR"
"16885","2018_00-0034489","WR"
"16886","2018_00-0034491","TE"
"16887","2018_00-0034493","WR"
"16888","2018_00-0034494","TE"
"16889","2018_00-0034499","WR"
"16890","2018_00-0034504","WR"
"16891","2018_00-0034509","RB"
"16892","2018_00-0034510","WR"
"16893","2018_00-0034512","WR"
"16894","2018_00-0034521","WR"
"16895","2018_00-0034524","WR"
"16896","2018_00-0034528","WR"
"16897","2018_00-0034531","RB"
"16898","2018_00-0034532","TE"
"16899","2018_00-0034535","RB"
"16900","2018_00-0034549","TE"
"16901","2018_00-0034551","RB"
"16902","2018_00-0034557","TE"
"16903","2018_00-0034560","WR"
"16904","2018_00-0034561","WR"
"16905","2018_00-0034563","RB"
"16906","2018_00-0034565","RB"
"16907","2018_00-0034572","QB"
"16908","2018_00-0034574","QB"
"16909","2018_00-0034575","TE"
"16910","2018_00-0034577","QB"
"16911","2018_00-0034578","RB"
"16912","2018_00-0034584","WR"
"16913","2018_00-0034592","WR"
"16914","2018_00-0034593","WR"
"16915","2018_00-0034596","RB"
"16916","2018_00-0034597","RB"
"16917","2018_00-0034598","TE"
"16918","2018_00-0034608","QB"
"16919","2018_00-0034609","WR"
"16920","2018_00-0034611","TE"
"16921","2018_00-0034613","TE"
"16922","2018_00-0034618","WR"
"16923","2018_00-0034619","TE"
"16924","2018_00-0034621","RB"
"16925","2018_00-0034624","RB"
"16926","2018_00-0034631","WR"
"16927","2018_00-0034632","RB"
"16928","2018_00-0034633","WR"
"16929","2018_00-0034640","TE"
"16930","2018_00-0034642","WR"
"16931","2018_00-0034646","WR"
"16932","2018_00-0034647","WR"
"16933","2018_00-0034652","WR"
"16934","2018_00-0034653","WR"
"16935","2018_00-0034654","RB"
"16936","2018_00-0034660","WR"
"16937","2018_00-0034666","RB"
"16938","2018_00-0034667","WR"
"16939","2018_00-0034669","WR"
"16940","2018_00-0034670","RB"
"16941","2018_00-0034672","TE"
"16942","2018_00-0034676","WR"
"16943","2018_00-0034679","RB"
"16944","2018_00-0034681","RB"
"16945","2018_00-0034686","WR"
"16946","2018_00-0034694","FB"
"16947","2018_00-0034697","QB"
"16948","2018_00-0034698","WR"
"16949","2018_00-0034703","WR"
"16950","2018_00-0034704","WR"
"16951","2018_00-0034708","RB"
"16952","2018_00-0034709","WR"
"16953","2018_00-0034710","WR"
"16954","2018_00-0034715","WR"
"16955","2018_00-0034716","TE"
"16956","2018_00-0034725","RB"
"16957","2018_00-0034732","QB"
"16958","2018_00-0034733","RB"
"16959","2018_00-0034735","TE"
"16960","2018_00-0034737","QB"
"16961","2018_00-0034747","WR"
"16962","2018_00-0034749","WR"
"16963","2018_00-0034750","RB"
"16964","2018_00-0034753","TE"
"16965","2018_00-0034761","WR"
"16966","2018_00-0034764","WR"
"16967","2018_00-0034765","WR"
"16968","2018_00-0034766","TE"
"16969","2018_00-0034771","QB"
"16970","2018_00-0034772","WR"
"16971","2018_00-0034775","WR"
"16972","2018_00-0034777","WR"
"16973","2018_00-0034783","TE"
"16974","2018_00-0034784","TE"
"16975","2018_00-0034786","RB"
"16976","2018_00-0034788","TE"
"16977","2018_00-0034791","RB"
"16978","2018_00-0034795","TE"
"16979","2018_00-0034796","QB"
"16980","2018_00-0034798","TE"
"16981","2018_00-0034799","RB"
"16982","2018_00-0034808","RB"
"16983","2018_00-0034816","RB"
"16984","2018_00-0034819","WR"
"16985","2018_00-0034823","WR"
"16986","2018_00-0034827","WR"
"16987","2018_00-0034829","TE"
"16988","2018_00-0034830","TE"
"16989","2018_00-0034837","WR"
"16990","2018_00-0034838","RB"
"16991","2018_00-0034844","RB"
"16992","2018_00-0034845","RB"
"16993","2018_00-0034853","WR"
"16994","2018_00-0034854","WR"
"16995","2018_00-0034855","QB"
"16996","2018_00-0034857","QB"
"16997","2018_00-0034859","WR"
"16998","2018_00-0034860","WR"
"16999","2018_00-0034861","WR"
"17000","2018_00-0034862","WR"
"17001","2018_00-0034863","TE"
"17002","2018_00-0034864","WR"
"17003","2018_00-0034867","WR"
"17004","2018_00-0034869","QB"
"17005","2018_00-0034870","RB"
"17006","2018_00-0034876","RB"
"17007","2018_00-0034877","WR"
"17008","2018_00-0034878","WR"
"17009","2018_00-0034883","RB"
"17010","2018_00-0034888","WR"
"17011","2018_00-0034889","WR"
"17012","2018_00-0034890","RB"
"17013","2018_00-0034891","WR"
"17014","2018_00-0034892","WR"
"17015","2018_00-0034893","RB"
"17016","2018_00-0034894","WR"
"17017","2018_00-0034897","QB"
"17018","2018_00-0034899","QB"
"17019","2018_00-0034900","RB"
"17020","2018_NA","WR"
"17021","2019_00-0019596","QB"
"17022","2019_00-0020531","QB"
"17023","2019_00-0021206","QB"
"17024","2019_00-0022127","TE"
"17025","2019_00-0022787","QB"
"17026","2019_00-0022803","QB"
"17027","2019_00-0022921","WR"
"17028","2019_00-0022924","QB"
"17029","2019_00-0022942","QB"
"17030","2019_00-0022943","TE"
"17031","2019_00-0023436","QB"
"17032","2019_00-0023459","QB"
"17033","2019_00-0023500","RB"
"17034","2019_00-0023564","RB"
"17035","2019_00-0023682","QB"
"17036","2019_00-0024221","TE"
"17037","2019_00-0024243","TE"
"17038","2019_00-0024389","TE"
"17039","2019_00-0025394","RB"
"17040","2019_00-0025396","WR"
"17041","2019_00-0025399","RB"
"17042","2019_00-0025418","TE"
"17043","2019_00-0025430","QB"
"17044","2019_00-0025708","QB"
"17045","2019_00-0026035","WR"
"17046","2019_00-0026143","QB"
"17047","2019_00-0026158","QB"
"17048","2019_00-0026189","WR"
"17049","2019_00-0026197","QB"
"17050","2019_00-0026293","WR"
"17051","2019_00-0026300","QB"
"17052","2019_00-0026498","QB"
"17053","2019_00-0026544","QB"
"17054","2019_00-0026625","QB"
"17055","2019_00-0026986","WR"
"17056","2019_00-0027029","RB"
"17057","2019_00-0027061","TE"
"17058","2019_00-0027150","WR"
"17059","2019_00-0027215","TE"
"17060","2019_00-0027675","TE"
"17061","2019_00-0027685","WR"
"17062","2019_00-0027688","QB"
"17063","2019_00-0027691","WR"
"17064","2019_00-0027696","TE"
"17065","2019_00-0027793","WR"
"17066","2019_00-0027796","QB"
"17067","2019_00-0027874","WR"
