"","yearly_id","position","fantasy_pos"
"9824","2011_00-0026170","TE","receiver"
"9825","2011_00-0027321","TE","receiver"
"9826","2011_00-0027827","TE","receiver"
"9827","2011_00-0026008","TE","receiver"
"9828","2011_00-0019642","WR","receiver"
"9829","2011_00-0028293","WR","receiver"
"9830","2011_00-0026198","WR","receiver"
"9831","2011_00-0028091","WR","receiver"
"9832","2011_00-0024595","WR","receiver"
"9833","2011_00-0026860","WR","receiver"
"9834","2011_00-0028816","WR","receiver"
"9835","2011_00-0028298","WR","receiver"
"9836","2011_00-0028165","WR","receiver"
"9837","2011_00-0027059","WR","receiver"
"9838","2011_00-0024240","WR","receiver"
"9839","2011_00-0026393","FB","rusher"
"9840","2011_00-0028765","FB","rusher"
"9841","2011_00-0027412","FB","rusher"
"9842","2011_00-0023460","QB","passer"
"9843","2011_00-0022164","QB","passer"
"9844","2011_00-0028763","QB","passer"
"9845","2011_00-0021429","QB","passer"
"9846","2011_00-0028825","QB","passer"
"9847","2011_00-0025479","QB","passer"
"9848","2011_00-0025487","RB","rusher"
"9849","2011_00-0020514","RB","rusher"
"9850","2011_00-0028063","RB","rusher"
"9851","2011_00-0028811","RB","rusher"
"9852","2011_00-0021357","RB","rusher"
"9853","2011_00-0025841","RB","rusher"
"9854","2011_00-0026144","RB","rusher"
"9855","2011_00-0027423","RB","rusher"
"9856","2011_00-0028179","TE","receiver"
"9857","2011_00-0025540","TE","receiver"
"9858","2011_00-0028119","TE","receiver"
"9859","2011_00-0027135","TE","receiver"
"9860","2011_00-0026531","WR","receiver"
"9861","2011_00-0023822","WR","receiver"
"9862","2011_00-0027462","WR","receiver"
"9863","2011_00-0027709","WR","receiver"
"9864","2011_00-0024251","WR","receiver"
"9865","2011_00-0028762","WR","receiver"
"9866","2011_00-0028769","WR","receiver"
"9867","2011_00-0026366","WR","receiver"
"9868","2011_00-0028766","WR","receiver"
"9869","2011_00-0028086","WR","receiver"
"9870","2011_00-0027089","WR","receiver"
"9871","2011_00-0026983","WR","receiver"
"9872","2011_00-0020438","WR","receiver"
"9873","2011_00-0026303","FB","rusher"
"9874","2011_00-0028370","QB","passer"
"9875","2011_00-0027722","QB","passer"
"9876","2011_00-0024218","QB","passer"
"9877","2011_00-0020245","QB","passer"
"9878","2011_00-0023437","RB","rusher"
"9879","2011_00-0028425","RB","rusher"
"9880","2011_00-0028087","RB","rusher"
"9881","2011_00-0028632","RB","rusher"
"9882","2011_00-0027029","RB","rusher"
"9883","2011_00-0028178","RB","rusher"
"9884","2011_00-0028451","TE","receiver"
"9885","2011_00-0025549","TE","receiver"
"9886","2011_00-0027725","TE","receiver"
"9887","2011_00-0024324","WR","receiver"
"9888","2011_00-0028796","WR","receiver"
"9889","2011_00-0026189","WR","receiver"
"9890","2011_00-0028120","WR","receiver"
"9891","2011_00-0028615","WR","receiver"
"9892","2011_00-0027758","WR","receiver"
"9893","2011_00-0026995","WR","receiver"
"9894","2011_00-0025438","WR","receiver"
"9895","2011_00-0027188","WR","receiver"
"9896","2011_00-0028223","WR","receiver"
"9897","2011_00-0026025","WR","receiver"
"9898","2011_00-0024259","WR","receiver"
"9899","2011_00-0028429","WR","receiver"
"9900","2011_00-0025486","WR","receiver"
"9901","2011_00-0000865","QB","passer"
"9902","2011_00-0026296","QB","passer"
"9903","2011_00-0022924","QB","passer"
"9904","2011_00-0022177","QB","passer"
"9905","2011_00-0028170","RB","rusher"
"9906","2011_00-0025913","RB","rusher"
"9907","2011_00-0025955","RB","rusher"
"9908","2011_00-0028208","RB","rusher"
"9909","2011_00-0026566","RB","rusher"
"9910","2011_00-0027786","RB","rusher"
"9911","2011_00-0028656","RB","rusher"
"9912","2011_00-0026163","RB","rusher"
"9913","2011_00-0022217","RB","rusher"
"9914","2011_00-0026492","TE","receiver"
"9915","2011_00-0026957","TE","receiver"
"9916","2011_00-0028206","TE","receiver"
"9917","2011_00-0028270","TE","receiver"
"9918","2011_00-0027306","TE","receiver"
"9919","2011_00-0023465","TE","receiver"
"9920","2011_00-0022064","WR","receiver"
"9921","2011_00-0027793","WR","receiver"
"9922","2011_00-0017162","WR","receiver"
"9923","2011_00-0028271","WR","receiver"
"9924","2011_00-0022811","WR","receiver"
"9925","2011_00-0028200","WR","receiver"
"9926","2011_00-0027685","WR","receiver"
"9927","2011_00-0027936","WR","receiver"
"9928","2011_00-0028199","WR","receiver"
"9929","2011_00-0026193","WR","receiver"
"9930","2011_00-0026562","WR","receiver"
"9931","2011_00-0028213","WR","receiver"
"9932","2011_00-0026276","WR","receiver"
"9933","2011_00-0026901","WR","receiver"
"9934","2011_00-0028581","FB","rusher"
"9935","2011_00-0026209","FB","rusher"
"9936","2011_00-0026865","QB","passer"
"9937","2011_00-0022942","QB","passer"
"9938","2011_00-0019041","QB","passer"
"9939","2011_00-0026745","RB","rusher"
"9940","2011_00-0028585","RB","rusher"
"9941","2011_00-0028813","RB","rusher"
"9942","2011_00-0027864","RB","rusher"
"9943","2011_00-0028589","RB","rusher"
"9944","2011_00-0026926","RB","rusher"
"9945","2011_00-0027589","RB","rusher"
"9946","2011_00-0026069","RB","rusher"
"9947","2011_00-0021547","TE","receiver"
"9948","2011_00-0024381","TE","receiver"
"9949","2011_00-0026757","TE","receiver"
"9950","2011_00-0021236","TE","receiver"
"9951","2011_00-0028592","TE","receiver"
"9952","2011_00-0027773","TE","receiver"
"9953","2011_00-0028579","WR","receiver"
"9954","2011_00-0028020","WR","receiver"
"9955","2011_00-0027595","WR","receiver"
"9956","2011_00-0022171","WR","receiver"
"9957","2011_00-0023496","WR","receiver"
"9958","2011_00-0028375","WR","receiver"
"9959","2011_00-0028608","WR","receiver"
"9960","2011_00-0027585","WR","receiver"
"9961","2011_00-0022766","WR","receiver"
"9962","2011_00-0022414","WR","receiver"
"9963","2011_00-0028435","FB","rusher"
"9964","2011_00-0024315","FB","rusher"
"9965","2011_00-0024296","QB","passer"
"9966","2011_00-0024279","QB","passer"
"9967","2011_00-0028446","QB","passer"
"9968","2011_00-0028125","RB","rusher"
"9969","2011_00-0026373","RB","rusher"
"9970","2011_00-0024332","RB","rusher"
"9971","2011_00-0025399","RB","rusher"
"9972","2011_00-0028184","RB","rusher"
"9973","2011_00-0028511","RB","rusher"
"9974","2011_00-0025437","RB","rusher"
"9975","2011_00-0026178","TE","receiver"
"9976","2011_00-0027836","TE","receiver"
"9977","2011_00-0027927","TE","receiver"
"9978","2011_00-0027783","TE","receiver"
"9979","2011_00-0025425","TE","receiver"
"9980","2011_00-0028449","TE","receiver"
"9981","2011_00-0026963","TE","receiver"
"9982","2011_00-0026923","TE","receiver"
"9983","2011_00-0027063","WR","receiver"
"9984","2011_00-0028434","WR","receiver"
"9985","2011_00-0024463","WR","receiver"
"9986","2011_00-0026864","WR","receiver"
"9987","2011_00-0023452","WR","receiver"
"9988","2011_00-0027932","WR","receiver"
"9989","2011_00-0025431","WR","receiver"
"9990","2011_00-0028045","WR","receiver"
"9991","2011_00-0028442","WR","receiver"
"9992","2011_00-0028750","WR","receiver"
"9993","2011_00-0027891","WR","receiver"
"9994","2011_00-0020508","FB","rusher"
"9995","2011_00-0028149","FB","rusher"
"9996","2011_00-0027974","QB","passer"
"9997","2011_00-0023436","QB","passer"
"9998","2011_00-0028197","QB","passer"
"9999","2011_00-0028595","QB","passer"
"10000","2011_00-0028053","RB","rusher"
"10001","2011_00-0023500","RB","rusher"
"10002","2011_00-0027565","RB","rusher"
"10003","2011_00-0027772","RB","rusher"
"10004","2011_00-0028481","RB","rusher"
"10005","2011_00-0027780","TE","receiver"
"10006","2011_00-0022907","TE","receiver"
"10007","2011_00-0021227","TE","receiver"
"10008","2011_00-0024221","TE","receiver"
"10009","2011_00-0028238","TE","receiver"
"10010","2011_00-0024389","TE","receiver"
"10011","2011_00-0028299","WR","receiver"
"10012","2011_00-0027608","WR","receiver"
"10013","2011_00-0024687","WR","receiver"
"10014","2011_00-0025396","WR","receiver"
"10015","2011_00-0026986","WR","receiver"
"10016","2011_00-0023438","WR","receiver"
"10017","2011_00-0025934","WR","receiver"
"10018","2011_00-0026665","WR","receiver"
"10019","2011_00-0026357","WR","receiver"
"10020","2011_00-0028242","WR","receiver"
"10021","2011_00-0026314","WR","receiver"
"10022","2011_00-0026712","FB","rusher"
"10023","2011_00-0027854","QB","passer"
"10024","2011_00-0027121","QB","passer"
"10025","2011_00-0024264","QB","passer"
"10026","2011_00-0028396","QB","passer"
"10027","2011_00-0020305","QB","passer"
"10028","2011_00-0024294","RB","rusher"
"10029","2011_00-0022736","RB","rusher"
"10030","2011_00-0028399","RB","rusher"
"10031","2011_00-0023440","RB","rusher"
"10032","2011_00-0027437","RB","rusher"
"10033","2011_00-0028795","RB","rusher"
"10034","2011_00-0028464","RB","rusher"
"10035","2011_00-0027257","RB","rusher"
"10036","2011_00-0023679","TE","receiver"
"10037","2011_00-0027985","TE","receiver"
"10038","2011_00-0028815","TE","receiver"
"10039","2011_00-0023108","TE","receiver"
"10040","2011_00-0028389","TE","receiver"
"10041","2011_00-0028651","TE","receiver"
"10042","2011_00-0027732","TE","receiver"
"10043","2011_00-0026035","WR","receiver"
"10044","2011_00-0027912","WR","receiver"
"10045","2011_00-0026053","WR","receiver"
"10046","2011_00-0028629","WR","receiver"
"10047","2011_00-0028384","WR","receiver"
"10048","2011_00-0028517","WR","receiver"
"10049","2011_00-0026937","WR","receiver"
"10050","2011_00-0027700","WR","receiver"
"10051","2011_00-0023457","WR","receiver"
"10052","2011_00-0027520","WR","receiver"
"10053","2011_00-0028016","WR","receiver"
"10054","2011_00-0028050","WR","receiver"
"10055","2011_00-0022097","WR","receiver"
"10056","2011_00-0027365","WR","receiver"
"10057","2011_00-0026536","WR","receiver"
"10058","2011_00-0027844","FB","rusher"
"10059","2011_00-0026993","QB","passer"
"10060","2011_00-0026300","QB","passer"
"10061","2011_00-0026775","QB","passer"
"10062","2011_00-0028567","QB","passer"
"10063","2011_00-0025694","QB","passer"
"10064","2011_00-0027325","RB","rusher"
"10065","2011_00-0027340","RB","rusher"
"10066","2011_00-0021755","RB","rusher"
"10067","2011_00-0028455","RB","rusher"
"10068","2011_00-0026029","RB","rusher"
"10069","2011_00-0028574","RB","rusher"
"10070","2011_00-0027496","RB","rusher"
"10071","2011_00-0028295","TE","receiver"
"10072","2011_00-0028426","TE","receiver"
"10073","2011_00-0022922","TE","receiver"
"10074","2011_00-0028777","TE","receiver"
"10075","2011_00-0028509","TE","receiver"
"10076","2011_00-0026804","TE","receiver"
"10077","2011_00-0028042","TE","receiver"
"10078","2011_00-0025533","WR","receiver"
"10079","2011_00-0027654","WR","receiver"
"10080","2011_00-0027789","WR","receiver"
"10081","2011_00-0028308","WR","receiver"
"10082","2011_00-0027702","WR","receiver"
"10083","2011_00-0026896","WR","receiver"
"10084","2011_00-0027450","WR","receiver"
"10085","2011_00-0024819","WR","receiver"
"10086","2011_00-0028305","WR","receiver"
"10087","2011_00-0028306","WR","receiver"
"10088","2011_00-0023968","WR","receiver"
"10089","2011_00-0026953","WR","receiver"
"10090","2011_00-0027106","FB","rusher"
"10091","2011_00-0024489","FB","rusher"
"10092","2011_00-0028471","FB","rusher"
"10093","2011_00-0027946","QB","passer"
"10094","2011_00-0027775","QB","passer"
"10095","2011_00-0007091","QB","passer"
"10096","2011_00-0026164","RB","rusher"
"10097","2011_00-0027120","RB","rusher"
"10098","2011_00-0026849","RB","rusher"
"10099","2011_00-0028068","RB","rusher"
"10100","2011_00-0027246","RB","rusher"
"10101","2011_00-0026520","RB","rusher"
"10102","2011_00-0027283","TE","receiver"
"10103","2011_00-0027061","TE","receiver"
"10104","2011_00-0028469","TE","receiver"
"10105","2011_00-0021154","TE","receiver"
"10106","2011_00-0026225","TE","receiver"
"10107","2011_00-0026173","WR","receiver"
"10108","2011_00-0027006","WR","receiver"
"10109","2011_00-0023367","WR","receiver"
"10110","2011_00-0027893","WR","receiver"
"10111","2011_00-0028475","WR","receiver"
"10112","2011_00-0021982","WR","receiver"
"10113","2011_00-0022001","WR","receiver"
"10114","2011_00-0028362","WR","receiver"
"10115","2011_00-0025461","WR","receiver"
"10116","2011_00-0027816","WR","receiver"
"10117","2011_00-0026266","WR","receiver"
"10118","2011_00-0028476","WR","receiver"
"10119","2011_00-0028472","WR","receiver"
"10120","2011_00-0026852","FB","rusher"
"10121","2011_00-0025427","QB","passer"
"10122","2011_00-0028203","QB","passer"
"10123","2011_00-0027767","QB","passer"
"10124","2011_00-0022121","QB","passer"
"10125","2011_00-0024824","QB","passer"
"10126","2011_00-0027328","RB","rusher"
"10127","2011_00-0027172","RB","rusher"
"10128","2011_00-0028115","RB","rusher"
"10129","2011_00-0026279","RB","rusher"
"10130","2011_00-0028043","RB","rusher"
"10131","2011_00-0026289","RB","rusher"
"10132","2011_00-0024308","TE","receiver"
"10133","2011_00-0022738","TE","receiver"
"10134","2011_00-0028395","TE","receiver"
"10135","2011_00-0027215","TE","receiver"
"10136","2011_00-0023179","TE","receiver"
"10137","2011_00-0026188","TE","receiver"
"10138","2011_00-0027040","TE","receiver"
"10139","2011_00-0025609","TE","receiver"
"10140","2011_00-0014655","TE","receiver"
"10141","2011_00-0028785","TE","receiver"
"10142","2011_00-0026655","TE","receiver"
"10143","2011_00-0024465","WR","receiver"
"10144","2011_00-0028783","WR","receiver"
"10145","2011_00-0026465","WR","receiver"
"10146","2011_00-0027813","WR","receiver"
"10147","2011_00-0027618","WR","receiver"
"10148","2011_00-0021163","WR","receiver"
"10149","2011_00-0026191","WR","receiver"
"10150","2011_00-0028093","WR","receiver"
"10151","2011_00-0028116","WR","receiver"
"10152","2011_00-0021147","WR","receiver"
"10153","2011_00-0028017","WR","receiver"
"10154","2011_00-0020494","WR","receiver"
"10155","2011_NA","RB","rusher"
"10156","2011_NA","WR","receiver"
"10157","2011_NA","TE","receiver"
"10158","2011_NA","QB","passer"
"10159","2011_NA","FB","rusher"
"10160","2012_00-0025568","FB","rusher"
"10161","2012_00-0028074","FB","rusher"
"10162","2012_00-0027754","QB","passer"
"10163","2012_00-0026625","QB","passer"
"10164","2012_00-0025749","QB","passer"
"10165","2012_00-0025423","QB","passer"
"10166","2012_00-0029531","QB","passer"
"10167","2012_00-0027346","RB","rusher"
"10168","2012_00-0026956","RB","rusher"
"10169","2012_00-0027467","RB","rusher"
"10170","2012_00-0027007","RB","rusher"
"10171","2012_00-0029731","RB","rusher"
"10172","2012_00-0027976","RB","rusher"
"10173","2012_00-0025573","RB","rusher"
"10174","2012_00-0029490","RB","rusher"
"10175","2012_00-0028736","RB","rusher"
"10176","2012_00-0025578","RB","rusher"
"10177","2012_00-0020516","TE","receiver"
"10178","2012_00-0028007","TE","receiver"
"10179","2012_00-0026757","TE","receiver"
"10180","2012_00-0024369","TE","receiver"
"10181","2012_00-0027825","TE","receiver"
"10182","2012_00-0028606","WR","receiver"
"10183","2012_00-0026333","WR","receiver"
"10184","2012_00-0026864","WR","receiver"
"10185","2012_00-0029343","WR","receiver"
"10186","2012_00-0027349","WR","receiver"
"10187","2012_00-0029602","WR","receiver"
"10188","2012_00-0026221","WR","receiver"
"10189","2012_00-0022921","WR","receiver"
"10190","2012_00-0029638","WR","receiver"
"10191","2012_00-0027691","WR","receiver"
"10192","2012_00-0028892","WR","receiver"
"10193","2012_00-0029347","WR","receiver"
"10194","2012_00-0028187","WR","receiver"
"10195","2012_00-0025631","FB","rusher"
"10196","2012_00-0026033","FB","rusher"
"10197","2012_00-0022405","FB","rusher"
"10198","2012_00-0028863","QB","passer"
"10199","2012_00-0022864","QB","passer"
"10200","2012_00-0019709","QB","passer"
"10201","2012_00-0026143","QB","passer"
"10202","2012_00-0026855","RB","rusher"
"10203","2012_00-0022821","RB","rusher"
"10204","2012_00-0026644","RB","rusher"
"10205","2012_00-0028798","RB","rusher"
"10206","2012_00-0029466","RB","rusher"
"10207","2012_00-0027201","RB","rusher"
"10208","2012_00-0029420","RB","rusher"
"10209","2012_00-0028083","RB","rusher"
"10210","2012_00-0029015","TE","receiver"
"10211","2012_00-0029467","TE","receiver"
"10212","2012_00-0027069","TE","receiver"
"10213","2012_00-0028856","TE","receiver"
"10214","2012_00-0027202","TE","receiver"
"10215","2012_00-0028406","TE","receiver"
"10216","2012_00-0006101","TE","receiver"
"10217","2012_00-0029469","WR","receiver"
"10218","2012_00-0028853","WR","receiver"
"10219","2012_00-0027944","WR","receiver"
"10220","2012_00-0027846","WR","receiver"
"10221","2012_00-0023462","WR","receiver"
"10222","2012_00-0028882","WR","receiver"
"10223","2012_00-0028792","WR","receiver"
"10224","2012_00-0027764","WR","receiver"
"10225","2012_00-0028307","WR","receiver"
"10226","2012_00-0026224","WR","receiver"
"10227","2012_00-0028852","WR","receiver"
"10228","2012_00-0022397","FB","rusher"
"10229","2012_00-0029503","QB","passer"
"10230","2012_00-0028118","QB","passer"
"10231","2012_00-0026296","QB","passer"
"10232","2012_00-0026158","QB","passer"
"10233","2012_00-0027134","QB","passer"
"10234","2012_00-0028163","RB","rusher"
"10235","2012_00-0028275","RB","rusher"
"10236","2012_00-0027423","RB","rusher"
"10237","2012_00-0029264","RB","rusher"
"10238","2012_00-0029384","RB","rusher"
"10239","2012_00-0026195","RB","rusher"
"10240","2012_00-0023679","TE","receiver"
"10241","2012_00-0029500","TE","receiver"
"10242","2012_00-0026915","TE","receiver"
